Player,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year
Kevin Van Wijk,VAL,31,23.7,14.1,4.9,8,0.617,0,0,0,4.2,6.5,0.652,1.7,3.5,5.2,0.6,0.6,0.7,2.4,3.1,2012
Kevion Nolan,JAC,25,32.4,13.9,4.4,12,0.369,2.7,7.3,0.366,2.4,2.6,0.908,0.4,3.4,3.8,4,1.4,0.3,1.4,1.3,2022
Kevon Harris,SFA,31,29.3,17.5,5.4,11.5,0.468,1.9,4.6,0.413,4.8,6.2,0.771,1.4,4.3,5.7,2.1,1.5,0.3,3.5,2.5,2020
Keyontae Johnson,UF,31,31.3,14,5.4,9.8,0.544,1,2.5,0.38,2.4,3.1,0.768,1.7,5.4,7.1,1.6,1.2,0.3,1.7,2.8,2020
Keyshawn Bryant,USC,18,26.9,14.4,5.7,11.7,0.483,0.3,1.6,0.207,2.7,4.4,0.62,1.5,3.9,5.4,1.3,1.3,0.9,2.7,2.6,2021
Keyshawn Evans,ISU,30,31.2,15.2,4.7,11.4,0.411,3,7.2,0.419,2.8,3.7,0.759,0.3,2.3,2.7,3.6,0.6,0,2.1,1.9,2018
Khadeen Carrington,SHU,34,32.9,15.6,5,12,0.418,1.6,4.2,0.368,4.1,4.9,0.826,0.6,2.5,3.1,4.4,1.1,0.3,2.3,2.1,2018
Khalid Mutakabbir,PC,32,37.3,15.7,5.5,12.8,0.427,2,5.2,0.377,2.8,3.3,0.838,0.7,2.4,3.1,2.5,1.1,0.1,3,1.7,2013
Khalif Wyatt,TEM,34,33.4,20.5,6.1,14.7,0.417,2.2,7,0.316,6,7.2,0.836,0.4,2.5,2.9,4,1.7,0.2,3.1,2.2,2013
Khalil Ahmad,CSUF,34,31.4,18.2,6.1,14,0.436,1.6,5.2,0.318,4.4,5.4,0.814,0.6,3.4,4,1.3,1.6,0.2,2,2.5,2019
Khalil Shabazz,USF,34,29.9,13.7,4.6,12.1,0.383,2.3,6.7,0.345,2.1,2.5,0.845,0.5,2.7,3.2,2.1,1.7,0,1.6,2.2,2022
Khalil Small,UWGB,33,34.2,18.2,6.1,13.8,0.443,1.6,4.2,0.384,4.5,5.4,0.831,2.1,4.6,6.7,3.3,1.3,0.1,2.7,2.6,2018
Khallid Hart,MAR,32,35.5,17.9,5.8,12.7,0.457,2,5.4,0.368,4.3,5.4,0.792,0.3,2.3,2.7,2.3,1.1,0.3,1.6,2.1,2017
Khris Lane,LONG,30,34.5,17,6.9,12.9,0.536,1.1,3.2,0.337,2.1,3.1,0.688,1.6,5.6,7.3,1.2,0.8,1.2,2.3,2.8,2017
Khyle Marshall,BU,31,28.9,14.9,6.3,11.9,0.533,0,0.3,0.1,2.3,4.9,0.458,2.5,2.3,4.8,0.5,0.7,0.5,1.1,2.4,2014
Khyri Thomas,CU,33,31.7,15.1,5.6,10.4,0.538,1.9,4.6,0.411,2,2.6,0.788,1.1,3.3,4.4,2.8,1.7,0.2,1.8,1.9,2018
Killian Larson,GCU,30,32.7,17.2,6,11.1,0.541,0,0.1,0.333,5.2,7,0.738,3.8,7.8,11.6,0.8,0.5,0.2,2.5,3.2,2014
Killian Tillie,GU,24,24.6,13.6,5.1,9.6,0.535,1.5,3.8,0.4,1.9,2.6,0.726,1.2,3.8,5,1.9,1,0.8,1,2.5,2020
Kim English,MU,35,33.6,14.5,4.9,9.4,0.521,2.2,4.9,0.459,2.5,3.4,0.725,0.9,3.4,4.2,1.6,1.3,0.3,1.7,2.4,2012
Kimbal Mackenzie,BU,33,34.3,17.6,5.4,12.7,0.425,2.5,6.7,0.376,4.3,5,0.861,0.7,2.1,2.8,3,0.8,0,1.8,1.7,2019
Kinu Rochford,FDU,27,29,14.7,6.1,10.3,0.592,0,0,0,2.5,3.7,0.673,3.4,5.5,8.9,2,0.7,1.3,2.7,3.7,2013
"Kira Lewis, Jr.",UA,31,37.6,18.5,6.6,14.5,0.459,1.8,4.9,0.366,3.4,4.2,0.802,0.8,3.9,4.8,5.2,1.8,0.6,3.5,2.6,2020
Kirk Van Slyke,ASU,32,30.8,14.9,5.1,9.8,0.518,1.2,2.9,0.409,3.6,4.4,0.816,2,3.9,5.9,1,0.8,1.2,1.7,2.6,2014
Kobe King,VAL,23,32.1,14,5.4,11.4,0.473,0.7,1.8,0.366,2.5,3.7,0.674,1.5,3.2,4.7,1.3,1,0.4,1.7,1.4,2022
Kobe Nwandu,NU,20,34.1,14.6,5.1,11.7,0.438,1.1,3,0.367,3.3,4.8,0.695,0.7,2.4,3.1,2.6,1,0.4,2.2,2.3,2021
Kobe Webster,WIU,26,33.7,17.1,6.7,16,0.417,1.9,5.7,0.333,1.9,2.5,0.781,0.5,2.7,3.2,3.6,0.9,0.1,2.1,1.4,2020
Koby McEwen,WSU,33,34.1,18.2,5.4,12,0.453,2.1,5.8,0.352,5.2,6.3,0.832,0.7,3.5,4.2,2.2,1.4,0.3,2.3,2.8,2022
Kofi Cockburn,U of I,28,30.7,20.9,8.1,13.6,0.593,0,0,0,4.8,7.3,0.655,3.4,7.2,10.6,0.8,0.8,1,2.3,2.4,2022
Konner Frey,UVU,30,27.5,14.1,4.7,11.1,0.422,1.5,4.5,0.333,3.2,4.5,0.724,2,5.1,7.1,1.2,0.6,0.4,2.3,2.6,2016
Koreem Ozier,SHU,31,29.5,14,4.7,12.2,0.385,1.9,5.5,0.355,2.6,3.5,0.736,0.6,2.7,3.3,1.9,1.1,0.1,3.1,3.1,2020
Korey Billbury,ORU,28,33.2,14.4,5,12.7,0.396,1,2.8,0.354,3.4,5,0.671,2,5.3,7.4,2.9,1.4,0.2,2.5,2.5,2015
Kori Babineaux,JAC,32,35.9,18.6,8,17.2,0.468,0.3,1,0.273,2.2,3.5,0.628,0.7,4.2,4.8,3.8,1,0.2,2.8,2.3,2016
Kory Holden,UD,30,36.3,17.7,6,15.3,0.394,2.3,5.9,0.388,3.4,4.2,0.795,0.5,2.5,3,4.2,0.4,0.1,2.9,2.1,2016
Kourtlin Jackson,USM,28,27.9,14.5,4.4,9.8,0.453,2,4.6,0.434,3.7,4.8,0.769,0.8,3.9,4.6,1.3,1.1,0.3,1.7,2.3,2016
Kris Clyburn,UNLV,31,31.5,14.1,4.9,11.4,0.435,1.8,5.1,0.35,2.5,3.2,0.76,1.6,3.6,5.3,1.2,1,0.2,1.9,1.7,2019
Kris Davis,SIUE,28,31.5,14.3,4.8,10.2,0.474,1.8,4.1,0.439,2.8,4,0.699,0.2,3.6,3.8,1.4,1,0.1,2.3,1.3,2015
Kris Dunn,PROV,33,33,16.4,5.6,12.5,0.448,1.3,3.4,0.372,4,5.8,0.695,1.1,4.2,5.3,6.2,2.5,0.6,3.5,2.8,2016
Kris Joseph,SU,37,32.3,13.4,4.4,10.5,0.421,1.4,4,0.345,3.2,4.2,0.745,1.5,3.2,4.7,1.5,1.4,0.6,1.5,1.7,2012
Kris Wilkes,UCLA,33,31.8,17.4,6.2,14.3,0.433,2.1,6.2,0.337,2.9,4.3,0.671,1.2,3.6,4.8,1.7,0.6,0.4,1.9,2.2,2019
Kris Yanku,NAU,29,31.3,14.7,4.1,11.6,0.353,0.8,2.4,0.338,5.7,6.9,0.82,0.8,4.7,5.4,4.8,1.8,0.1,3.3,2.6,2016
Kristaps Porzingis,BETIS,34,21.7,10.7,4,8.6,0.471,0.7,2.4,0.313,1.9,2.5,0.774,1.6,3.2,4.8,0.4,0.9,1,1.3,2.9,2015
Kristian Doolittle,OU,29,32.4,15.8,5.8,13.1,0.441,1,2.8,0.375,3.2,4,0.793,2.1,6.8,8.9,2,1.3,0.4,2.1,1.7,2020
Kruize Pinkins,USF,32,26.2,13.9,4.8,9.9,0.487,1,2.6,0.39,3.3,5.1,0.65,2.2,3.3,5.5,1.4,0.7,0.4,1.8,3.1,2015
Kruz Perrott-Hunt,USD,31,31.9,15,5,11.8,0.421,1.8,4.6,0.392,3.3,3.9,0.843,0.7,3.4,4.1,2.3,0.4,0.1,1.5,2.3,2022
Kurk Lee,DREX,32,32.9,14.9,5.3,12.9,0.415,1.8,4.5,0.4,2.4,3.6,0.678,0.8,3.1,3.9,5,1.6,0,2.9,2.7,2017
Kwame Vaughn,CSUF,32,34.9,18.4,5.6,12.5,0.449,1.6,4.2,0.373,5.6,6.7,0.837,0.7,3.9,4.6,3.7,1.5,0.2,3.1,2.6,2013
Ky Bowman,BC,31,39.4,19,6.3,15.6,0.404,2.5,6.8,0.374,3.8,5,0.761,0.8,6.7,7.5,4,1.4,0.6,2.9,2.6,2019
Kyan Anderson,TCU,33,32,13.4,4,10.1,0.398,1.7,5.1,0.339,3.6,4.2,0.87,0.3,1.2,1.5,4.3,1.2,0.2,2.5,2.1,2015
"Kyle Allman, Jr.",CSUF,33,35.2,17.5,5.7,13.7,0.414,1.8,5.2,0.349,4.4,5.8,0.75,0.3,2.7,3,2,0.7,0.4,2.5,2,2019
Kyle Anderson,UD,23,34.3,14.4,5,13.6,0.371,2.3,7.4,0.318,2,2.4,0.821,0.5,3.5,4,2,0.7,0.3,2,2.2,2015
Kyle Barone,U of I,30,34,17.1,5.9,10,0.595,0,0,0,5.3,6.7,0.782,3.3,6.4,9.7,1.8,0.3,1.2,1.9,2.3,2013
Kyle Cain,UNCG,32,30.4,15.4,6.3,13.2,0.476,0.3,1,0.29,2.6,3.6,0.713,2.4,6.5,8.9,1.2,0.7,0.3,2,2.3,2014
Kyle Collinsworth,BYU,37,33.8,15.3,5.6,12,0.464,0.2,1,0.243,3.9,6.1,0.652,2.3,5.9,8.2,7.4,2,0.5,3.4,2,2016
Kyle Downey,SC,31,37.9,13.3,5,12.1,0.412,0.9,3.1,0.278,2.4,2.8,0.841,1.2,3.7,4.9,3.1,1.3,0.2,3,2.7,2012
Kyle Fogg,U of A,35,32.1,13.5,4,9.5,0.42,2.1,4.6,0.444,3.4,4.3,0.789,0.5,3.3,3.7,2.2,1.1,0.4,1.8,2.2,2012
Kyle Foster,HU,29,29,15.8,4.9,10.8,0.452,3.6,7.9,0.459,2.4,3.1,0.789,0.3,3.8,4.1,1.4,1.1,0.5,1.4,2.1,2022
Kyle Guy,UVA,38,35.4,15.4,5.2,11.6,0.449,3.2,7.4,0.426,1.8,2.2,0.833,0.7,3.8,4.5,2.1,0.7,0.1,1.4,1,2019
Kyle Hittle,UIW,29,33.4,16.2,5.4,11.3,0.482,2.5,5.9,0.421,2.8,3.9,0.732,1.1,4.8,5.9,2.3,1.2,0.1,1.5,2.5,2016
Kyle Kuzma,U of U,29,30.8,16.4,6.3,12.4,0.504,0.9,2.9,0.321,2.9,4.4,0.669,2.8,6.6,9.3,2.4,0.6,0.5,2.1,1.6,2017
Kyle Lofton,STBN,21,38.4,14.4,4.9,11.9,0.414,0.9,3.6,0.24,3.7,4.6,0.813,0.7,2.9,3.5,5.5,1.4,0.1,2.5,2.3,2021
Kyle O'Quinn,NSU,36,31.3,15.9,5.7,9.9,0.573,0.2,0.9,0.188,4.3,6.2,0.696,3.2,7.2,10.3,1.4,0.7,2.7,2.6,3.3,2012
Kyle Randall,CMU,31,34.4,18.7,5.6,13.4,0.423,2.1,5.4,0.393,5.3,6.2,0.855,0.7,2.8,3.5,2.5,0.8,0,2.9,1.4,2013
Kyle Vinales,CCSU,30,38.2,21.6,7.6,18.6,0.411,2.7,7.3,0.365,3.7,4.6,0.804,0.3,1.8,2,3.8,1.4,0.1,3.3,2,2013
Kyle Weems,MSU,32,31.4,15.6,5.7,13.8,0.414,1.9,4.7,0.404,2.3,3,0.781,1.8,5.4,7.2,1.4,0.6,0.6,1.9,3,2012
Kyle Wilson,USMA,33,32.5,15.8,5.3,14.2,0.372,3,9.1,0.332,2.1,2.6,0.805,0.4,1.9,2.3,1.7,0.4,0.3,1.8,1.7,2016
Kyle Wiltjer,GU,36,33.6,20.4,7.2,14.7,0.491,2.5,5.7,0.437,3.5,4.1,0.857,1.7,4.6,6.3,1.5,0.4,0.8,2.1,1.8,2016
Kyler Edwards,U of H,37,34.1,13.8,4.4,12,0.369,2.6,7.9,0.333,2.3,3.3,0.697,0.9,5,5.9,3.2,1,0.4,1.6,1.7,2022
KZ Okpala,SU,29,32.7,16.8,5.9,12.7,0.463,1.1,3,0.368,4,6,0.671,1.2,4.5,5.7,2,1,0.5,2.9,2.5,2019
L.J. Figueroa,STJ,32,28.3,14.5,5.1,13.4,0.379,2.3,6.2,0.365,2.1,3.2,0.663,1,3.5,4.5,2.1,1.9,0.5,1.5,2.9,2020
L.J. Peak,GU,32,32.8,16.3,5.3,10.9,0.481,1,3.2,0.327,4.8,6,0.796,1,2.8,3.8,3.5,1.1,0.4,2.7,2.8,2017
L.J. Thorpe,UNCA,32,24,14.1,5.2,10.6,0.494,0.4,1.1,0.4,3.2,4.3,0.739,0.9,2.9,3.8,3.7,0.9,0.2,3.2,2.6,2022
Ladarius Tabb,AAMU,29,34.5,18.9,6.9,15.8,0.44,1.6,5.3,0.294,3.5,5.5,0.638,2,4.9,6.9,0.7,1.4,0.3,1.7,2.5,2016
LaDontae Henton,PROV,34,37,19.7,6.8,15.2,0.446,1.9,5.6,0.339,4.3,5.6,0.759,1.8,4.8,6.5,0.9,1.4,0.5,2,2.2,2015
Lagerald Vick,KU,23,33,14.1,5.1,10.8,0.476,2.9,6.3,0.455,1,1.3,0.767,0.5,3.5,4,1.9,1.2,0.2,2.5,1.3,2019
"Lamar Norman, Jr.",WMY,30,34.7,19.8,7,15.8,0.445,3.4,9,0.373,2.4,3,0.798,0.4,2.7,3.1,1.8,0.8,0.1,2,1.3,2022
Lamar Patterson,PITT,36,32.6,17.1,5.6,12.7,0.441,2.2,5.7,0.388,3.7,4.9,0.754,1,3.9,4.9,4.3,1.4,0.3,2.6,2,2014
Lamar Stevens,PSU,31,31,17.6,6.2,14.6,0.423,0.8,3.1,0.263,4.5,6.2,0.719,1.3,5.7,6.9,2.2,1.1,1.2,2.5,2.6,2020
LaMarcus Reed III,UTA,33,30.6,17.8,5.4,11.8,0.461,1.9,5,0.386,5.1,6.3,0.799,0.7,3.1,3.7,1.7,1,0.4,2.6,1.9,2012
Lamarr Kimble,SJU,24,37.4,15.5,5.3,14.6,0.362,1.7,5.2,0.32,3.3,4.7,0.696,0.6,3.4,4,4.5,0.8,0.1,3.3,1.6,2017
LaMelo Ball,ILL,12,31.2,17,6.3,16.6,0.377,1.7,6.7,0.25,2.8,3.9,0.723,1.8,5.6,7.4,6.8,1.7,0.2,2.5,2.6,2020
Lamine Diane,CSUN,33,35.3,24.8,10.3,21.2,0.485,0.2,0.7,0.304,4,7.6,0.522,3.3,7.9,11.2,2.1,1.5,2.2,3.2,3.4,2019
"Lamond Murray, Jr.",PU,31,34.2,21.4,8.1,17,0.475,1.6,4.3,0.381,3.5,4.5,0.779,1.2,4.5,5.7,1.3,1.1,0.4,2.6,2.1,2017
Lamont Jones,IC,34,36.6,22.6,7.2,16.5,0.439,1.6,5.2,0.315,6.5,7.3,0.888,0.7,2.3,3,3.4,1.2,0.1,3.4,2.1,2013
Lamont Middleton,NC A&T,32,35.1,17.5,4.4,13.4,0.327,1.6,5.2,0.303,7.2,9.1,0.787,1.4,3.3,4.7,2.1,1,0.2,3,2.4,2014
Lance Jones,SIU,29,30.2,14.7,5.4,12.1,0.444,2.1,6.2,0.339,1.9,3.3,0.568,0.6,3.1,3.7,1.9,1.9,0.1,2.8,2.7,2022
"Lance Tejada, Jr.",LU,31,30.3,14.5,4.8,11.5,0.419,2.7,6.5,0.419,2.1,2.6,0.79,0.4,2,2.4,3.2,0.8,0,2.2,2.9,2019
Lance Terry,GWU,31,31.3,14.3,5.1,11.1,0.459,1.8,5.3,0.35,2.2,2.7,0.812,0.8,2.6,3.4,1.2,1,0.4,1.4,2.2,2022
Landers Nolley II,VT,32,30.2,15.5,5.3,14.4,0.37,2.1,6.7,0.316,2.7,3.4,0.78,0.8,5,5.8,2.4,0.8,0.3,2.7,2,2020
Landry Shamet,WSU,32,31.7,14.9,4.8,9.8,0.489,2.6,5.9,0.442,2.7,3.2,0.825,0.4,2.8,3.2,5.2,0.7,0.2,2.1,1.9,2018
Langston Galloway,SJU,34,36.2,17.7,5.6,12.6,0.444,3.2,7.2,0.443,3.4,4.1,0.826,0.8,3.4,4.3,1.6,1.1,0.5,0.8,2.4,2014
Langston Hall,MER,36,32.1,14.6,4.2,10.6,0.4,2.4,6.1,0.391,3.8,4.4,0.85,0.4,2.7,3.1,5.6,1.4,0.1,2.4,1.4,2014
LaQuentin Miles,UCA,25,28.6,15.4,6.1,13.8,0.442,0.3,1.1,0.259,2.9,5.6,0.518,2.4,2.7,5.2,3.1,1.5,0.4,3.1,2.4,2013
LaQuincy Rideau,GWU,33,29.1,14.2,4.8,10.1,0.47,0.9,2.3,0.39,3.8,6.5,0.579,1.4,4.4,5.7,5.2,3,0.3,3.4,3,2017
LaQuinton Ross,OSU,35,29,15.2,5.3,11.8,0.447,1.2,3.4,0.353,3.5,4.8,0.732,1.8,4.1,5.9,0.8,0.7,0.6,1.7,1.5,2014
LaRon Dendy,MTSU,34,27.5,14.6,5.1,9.7,0.53,0.4,1.1,0.308,4,6.9,0.574,2.1,5.1,7.1,2.1,0.6,1.4,2.4,2.7,2012
Larry Anderson,LBSU,31,34.1,13.7,4.3,8.8,0.489,1.5,3.5,0.417,3.6,5.2,0.698,1,3.9,4.9,3,1.8,0.3,2.1,2,2012
Larry Austin,CMU,35,34,17.5,6.7,13.5,0.497,0.1,0.5,0.263,3.9,7.1,0.548,2.2,4.1,6.3,6,2.2,0.1,3.5,2.7,2019
Larry Motuzis,AU,30,36.1,14.6,5.2,12.4,0.416,2.1,6.3,0.332,2.2,3.4,0.637,0.7,4,4.8,1.7,1.6,0.2,2.2,2.8,2018
"Larry Nance, Jr.",UW,31,34.9,16.1,6,11.6,0.514,0.5,1.4,0.333,3.7,4.7,0.786,1.4,5.8,7.2,2.5,1.2,1.2,2.3,2.2,2015
Latif Rivers,WC,31,30.4,14.6,4.6,11.3,0.407,1.9,5.4,0.351,3.5,3.9,0.884,0.4,2.3,2.6,2.2,0.7,0.4,2.2,2.5,2012
Laurence Bowers,MU,29,27.1,14.1,6,10.9,0.546,0.7,1.9,0.389,1.5,2.2,0.683,2.2,4,6.1,1.1,0.6,1.2,1.3,2.6,2013
Lauri Markkanen,U of A,37,30.8,15.6,5,10.2,0.492,1.9,4.4,0.423,3.7,4.4,0.835,2.4,4.8,7.2,0.9,0.4,0.5,1.1,2,2017
Lavell Boyd,UMKC,35,31,17.8,5.4,13.2,0.41,2.5,6.2,0.403,4.5,5.4,0.832,0.5,3.5,4.1,3.9,1.1,0,2.5,2.7,2017
Lavelle Scottie,AF,32,30.8,15.7,6,13.2,0.456,1,2.8,0.364,2.7,4,0.659,1.1,4.6,5.7,2.1,0.8,0.2,2.5,1.9,2020
Lavone Holland II,NKU,35,30.9,14.5,4.9,11.1,0.441,1.6,4.4,0.366,3.1,4.7,0.659,0.5,2.3,2.8,4.1,1.3,0.3,3,1.9,2017
Lavonte Dority,VAL,34,31.2,15.7,4.8,10.8,0.444,1.9,4.4,0.427,4.3,5.1,0.843,0.5,2,2.5,2.4,0.6,0.1,2.1,1.7,2014
Lawrence Alexander,NDSU,33,38.5,18.9,6.2,14.3,0.43,3.2,7.2,0.441,3.5,4.3,0.809,0.4,4.1,4.5,1.7,0.9,0.2,2,1.4,2015
Lazeric Jones,UCLA,33,33.5,13.5,4.8,11,0.431,1.5,3.8,0.378,2.6,3.5,0.739,0.5,3,3.5,4.1,1.8,0.2,2.6,2.1,2012
LeAntwan Luckett,ASU,30,34.4,16.3,5.3,14.1,0.373,1.6,5.1,0.309,4.2,6,0.702,1.7,1.7,3.4,1.7,1.3,0.4,2.3,2.9,2015
Le'Bryan Nash,OSU,31,31.7,17.2,5.7,12.4,0.462,0.1,0.6,0.1,5.6,7.1,0.791,1.2,4.5,5.7,2,0.8,0.9,3.2,3,2015
Ledarrius Brewer,ETSU,32,31,14.6,5.4,13.1,0.413,1.9,5.6,0.337,1.9,2.7,0.721,1.3,4,5.3,2.1,1.2,0.3,2.6,2.1,2022
Ledrick Eackles,MSU,31,31.6,17.8,5.1,14,0.366,2.5,6.9,0.364,5,6.6,0.765,1.2,3.7,4.9,2.4,1.5,0.2,2.9,2.5,2014
Lee Moore,UTEP,33,31.9,15.3,4.7,10.5,0.452,1.5,4,0.364,4.4,6,0.741,1.5,3.9,5.4,3.5,1.4,0.3,2.1,2.1,2016
Leland King II,UCSB,32,31.8,15.6,5.8,12.5,0.464,1.7,4,0.414,2.3,3,0.753,2.1,8.2,10.2,1.9,0.8,0.2,1.3,1.6,2018
Leonard Washington,UW,33,26,12.9,4.7,8.4,0.556,0.5,1.7,0.304,3,4.2,0.714,1.5,5.4,6.9,0.6,1.2,1.1,2.2,2.5,2012
Leron Black,U of I,31,25.5,15.3,6.1,11.1,0.547,0.7,1.4,0.512,2.5,3.1,0.8,1.8,3.4,5.2,0.8,0.3,0.3,1.8,3.4,2018
Lesley Varner,UTRGV,30,27.9,15.6,5.1,11.7,0.435,1.4,3.4,0.406,4.1,4.7,0.871,1.5,4.6,6,1.7,1.5,0.3,1.5,1.8,2020
Levi Bradley,NIU,34,29.2,14.4,5.4,11,0.493,0.9,2.4,0.361,2.6,3.2,0.826,1.5,3.7,5.2,1.3,0.6,0.3,1.5,2.6,2019
Levi Randolph,UA,34,35.3,15.4,5,10.3,0.481,1.1,3.3,0.348,4.3,5.1,0.839,0.9,4.2,5.1,2.5,1.5,0.2,1.4,2.1,2015
Lew Stallworth,CIT,29,33.4,20.2,7.6,14.4,0.527,1.2,3.3,0.375,3.7,5,0.74,0.4,4.9,5.3,6.2,1,0,3.6,2.8,2019
Liam O'Reilly,GWU,32,34.1,14.8,5.2,12.6,0.412,2.7,6.9,0.385,1.8,2.2,0.841,0.3,4.3,4.7,3.8,1,0.1,3,1.8,2018
Liam Robbins,DU,34,27,14.1,5.6,11.1,0.499,0.3,1.2,0.244,2.7,3.9,0.694,2,5.1,7.1,0.8,0.6,2.9,1.7,3,2020
Lindell Wigginton,ISU,31,33,16.7,5.5,13.3,0.414,2.2,5.5,0.401,3.5,5.2,0.66,0.6,3.1,3.7,2.8,0.9,0.4,3,2.5,2018
Linton Acliese III,EWU,31,29.6,16.5,6.2,11.8,0.526,1.4,3.9,0.352,2.6,3.1,0.863,2.1,5.1,7.2,1.3,0.5,0.3,1.5,2.4,2022
Logan Aronhalt,ALB,30,31.4,13.8,4.6,11.4,0.402,2,5.6,0.355,2.7,3,0.889,1.4,2.9,4.3,1,0.7,0.6,1.9,1.4,2012
Lonnie McClanahan,UTA,32,26.9,14,4.7,10.5,0.445,0,0.2,0.2,4.6,6.3,0.74,1.1,3,4.1,3.5,0.9,0,3.3,2.7,2014
Lonzo Ball,UCLA,36,35.1,14.6,5.3,9.5,0.551,2.2,5.4,0.412,1.8,2.7,0.673,0.9,5.1,6,7.6,1.8,0.8,2.5,1.8,2017
Loren Cristian Jackson,AKR,23,35.2,22.3,7.1,17.6,0.405,2.5,7.6,0.331,5.5,6.2,0.881,0.7,2.4,3.1,6.1,1,0,3,1.8,2021
Lorne Jackson,PU,30,30.1,13.6,4.5,10.9,0.414,1.3,4.4,0.293,3.3,4.2,0.786,0.5,3.1,3.7,2.8,1.5,0.2,3.2,2.8,2013
Lotanna Nwogbo,LONG,33,29.9,15.9,5.9,9.9,0.591,0,0.1,0.5,4.1,6.2,0.655,3.2,5.1,8.2,0.6,0.5,1.3,2.5,3.1,2016
Loudon Love,WRST,24,28,16.6,6.8,12,0.564,0,0,0,3.1,4.7,0.67,3.4,6.7,10.1,1.9,0.9,1.3,2.8,2,2021
Louie Krogman,USD,28,36,16.8,5.9,13.4,0.444,2.9,7.5,0.383,2.1,3,0.694,0.4,2.7,3.1,3.8,1.5,0.1,2,1.7,2012
Louis Dabney,TU,33,33,14.4,4.6,12.5,0.37,1.6,5.2,0.312,3.5,4.4,0.792,0.8,2.2,3,2.2,1.1,0.1,2.1,2.6,2016
Louis Montes,SHU,29,30.8,14.4,5.1,10.6,0.479,0.3,1.5,0.233,3.9,5.7,0.689,2.3,3.9,6.2,1.1,1.1,0.5,2.2,3.3,2013
Lovell Cook,UNO,26,27.6,14.2,5.8,10.7,0.54,0.2,0.3,0.571,2.5,3.3,0.747,0.7,2.4,3.2,0.3,1,0.3,1.5,2,2013
Lucas Troutman,ELON,31,28.9,15.8,6,11.3,0.529,0,0,1,3.8,5.4,0.708,1.6,4.6,6.2,0.8,0.7,1.8,2.1,2.3,2014
Lucas Williamson,L-IL,33,31.9,13.7,4.4,9.9,0.44,2.2,5.7,0.39,2.8,3.8,0.728,0.8,4.2,5,3.1,1.3,0.3,2,2.1,2022
Lucas Woodhouse,SB,31,32,15.1,4.7,10.2,0.461,2.1,4.6,0.458,3.6,4.1,0.874,0.4,2.9,3.3,5.1,1.1,0,2,1.7,2017
Lucky Jones,RMU,31,29.8,14.3,4.4,11.2,0.39,1.9,5.8,0.331,3.6,4.6,0.789,1.4,4.5,5.9,1.4,1.4,0.4,2.4,2.6,2015
Luguentz Dort,ASU,34,31.5,16.1,5.1,12.6,0.405,1.6,5.2,0.307,4.3,6.1,0.7,1.3,3,4.3,2.3,1.5,0.2,2.9,3,2019
Luis Jacobo,IPFW,33,29.2,15.3,5.2,11.2,0.462,2.2,5.6,0.398,2.7,3.3,0.807,0.7,4.1,4.8,1.4,0.8,0.3,1.8,1.7,2014
Luka Barisic,WIU,32,27.6,14,4.9,12.2,0.404,1.8,5.6,0.324,2.4,3,0.794,1.1,4.8,5.9,1.3,0.3,0.3,1.5,2.1,2022
Luka Brajkovic,DAV,34,29.5,14.4,5.8,9.9,0.583,1.1,2.6,0.409,1.7,2.7,0.637,1.8,5.4,7.1,2.5,0.3,1.1,1.6,2.3,2022
Luka Doncic,RMB,33,25.9,16,4.7,10.5,0.451,1.7,5.2,0.329,4.8,5.9,0.816,0.8,4,4.8,4.3,1.1,0.3,2.3,1.5,2018
Luka Garza,UI,31,31.6,24.1,9.1,16.4,0.553,1.4,3.2,0.44,4.5,6.4,0.709,3,5.7,8.7,1.7,0.7,1.6,1.5,2.3,2021
Luke Kennard,DUKE,37,35.5,19.5,6.4,13.1,0.49,2.4,5.4,0.438,4.3,5.1,0.856,1.2,3.9,5.1,2.5,0.8,0.4,1.6,2.2,2017
Luke Knapke,U of T,32,34,15.8,5.4,11.3,0.479,1.6,4,0.394,3.4,4.4,0.771,1.9,6.3,8.2,2.2,0.4,1.9,2.2,2.7,2020
Luke Loewe,W&M,17,35.8,16.2,5.8,13.2,0.436,1.5,4.9,0.298,3.2,3.7,0.857,0.4,3.1,3.4,3.2,1.4,0,1.5,1.6,2021
Luke Maye,UNC,36,30.9,14.9,5.5,12.8,0.43,1,3.5,0.288,2.9,3.7,0.774,2.6,7.9,10.4,2.3,0.6,0.6,2,2.6,2019
Luke Petrasek,COM,27,29.3,15.1,5.5,11.3,0.487,1.6,4.3,0.371,2.6,3.2,0.802,1,4.6,5.6,1.9,1.2,0.7,2,2.1,2017
Luwane Pipkins,UMass,25,31.2,16,5,14.4,0.347,1.9,6.8,0.281,4.1,5.1,0.805,0.4,4.4,4.9,5.2,1.2,0.1,3,2.4,2019
M.J. Randolph,FAMU,30,38.6,18.8,6.9,14.9,0.465,0.4,1.5,0.239,4.6,6.7,0.687,1.4,4.8,6.2,3.5,2,0.1,3.4,2.1,2022
Maalik Wayns,VILL,29,33.6,17.6,5.6,13.5,0.414,1.6,5.2,0.298,4.9,5.4,0.892,0.5,3.3,3.8,4.6,1,0,3,2.7,2012
