Player,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year
Reggie Hearn,NU,30,33,13.4,4.3,9.7,0.441,1.3,3.8,0.336,3.6,4.9,0.735,1,3.7,4.6,1.5,1.2,0.4,1.9,2.6,2013
Solomon Hill,U of A,35,33,13.4,4.5,9.9,0.458,1.6,4.2,0.39,2.7,3.5,0.766,1.7,3.6,5.3,2.7,1.1,0.6,2.2,2.2,2013
Frankie Dobbs,BU,30,35.8,13.4,4,9.4,0.423,1.8,5.2,0.34,3.7,4.6,0.797,0.2,3.1,3.2,5.3,1.2,0.1,2.4,1.8,2013
Keith Appling,MSU,36,33.6,13.4,4.3,10.4,0.415,1.1,3.6,0.32,3.6,4.8,0.749,0.4,3,3.4,3.3,1.3,0.6,2.3,2.3,2013
LeAntwan Luckett,ASU,34,32.9,13.4,4.6,12.4,0.375,0.4,2.1,0.186,3.7,5.7,0.648,1.4,2.6,4,2.4,1,0.2,2.9,2.9,2013
Terrell Kennedy,UAPB,23,31.9,13.3,4.7,11.5,0.409,0.9,2.9,0.299,3.1,4.3,0.71,2,3,5,2.6,1.2,0.7,2.1,3.2,2013
Aaron Anderson,UND,33,31.9,13.3,3.8,8.8,0.434,1.6,3.9,0.411,4.1,4.8,0.86,0.6,2.8,3.3,3.3,1.4,0.1,1.7,1.3,2013
Kendall Williams,UNM,34,34.4,13.3,3.7,9.1,0.406,1.4,4.1,0.348,4.5,5.9,0.765,0.5,3,3.5,4.9,1.1,0.1,2.1,1.4,2013
Jayvaughn Pinkston,VILL,34,26.1,13.3,4,8.6,0.464,0.3,1.1,0.27,5,7.1,0.71,1.9,3.1,5,1.7,1,0.5,2.5,2.6,2013
Cory Jefferson,BU,37,27.9,13.3,5.2,8.5,0.61,0.1,0.2,0.333,2.9,4.1,0.704,2.7,5.3,8,0.3,0.5,1.9,0.8,2.3,2013
Tony Johnson,LC,34,31.2,13.3,4.9,8.9,0.546,0.9,1.9,0.46,2.7,3.3,0.813,0.6,3.2,3.8,4.8,1.9,0.2,2.2,1.9,2013
Jerian Grant,ND,35,36.3,13.3,4.5,11,0.406,1.5,4.3,0.344,2.9,3.9,0.737,0.3,2.5,2.9,5.5,1.3,0.2,2.9,1.8,2013
O.D. Anosike,SC,32,37.1,13.3,5,9.9,0.5,0,0.1,0.5,3.3,6.1,0.544,3.8,7.6,11.4,1.6,0.9,0.8,2.7,2.8,2013
Miguel Paul,ECU,33,33.2,13.3,3.6,9.7,0.37,1.8,5.2,0.341,4.3,5,0.872,0.2,1.9,2.2,7.2,1.5,0.2,3.6,2.6,2013
James Southerland,SU,34,29.5,13.3,4.7,10.5,0.45,2.5,6.2,0.398,1.3,1.7,0.789,1.3,3.9,5.2,1.1,1.4,0.8,1.2,2.3,2013
Chris Udofia,UD,32,30.8,13.3,5.1,9.8,0.516,0.7,2.1,0.343,2.4,3.6,0.664,1.4,3.1,4.5,3.3,1.6,2.3,1.8,3,2013
Shayne Whittington,WMY,35,29.7,13.2,4.8,9.5,0.503,0.1,0.4,0.133,3.6,4.5,0.796,2.6,6.2,8.8,1.1,0.7,1.7,1.9,2.4,2013
Eric Mosley,STBN,29,22.8,13.2,4.2,9.7,0.436,2.8,6.4,0.438,2,2.4,0.829,0.2,1.7,1.9,2.1,1.3,0.1,1.5,2,2013
Tavares Speaks,LIB,36,31.2,13.2,4.6,10.5,0.437,0.4,0.9,0.382,3.7,4.5,0.81,0.4,3,3.4,1.2,1.2,0.1,2.1,2.5,2013
Edward Daniel,MSU,31,29.6,13.2,4.4,7.8,0.56,0,0.2,0.2,4.5,7.3,0.611,3.8,6.2,10,1.1,1.2,1.6,2,2.9,2013
Holden Greiner,LU,31,31.6,13.2,4.9,9.7,0.5,1.5,3.4,0.433,2,2.6,0.756,1.7,5.1,6.7,1.9,1.3,0.8,1.6,1.8,2013
Anthony James,UNI,32,32,13.2,4.9,11.4,0.427,1.3,3.4,0.38,2.2,2.8,0.758,0.2,3.5,3.7,2.1,0.9,0,2.5,1.6,2013
Jack Isenbarger,ELON,33,31.8,13.2,4.1,11.3,0.363,2.5,7.2,0.345,2.5,2.9,0.865,0.5,2.9,3.4,2.6,0.8,0.1,2.1,1.8,2013
Aaron Moore,PSU,28,30.4,13.2,5,9.7,0.52,0,0.3,0.125,3.1,4.2,0.729,2.3,4.9,7.1,1.5,0.6,0.9,2.1,2.6,2013
Holton Hunsaker,UVU,32,33.4,13.2,3.9,10,0.394,2,5.6,0.363,3.3,3.6,0.904,0.2,2,2.2,3.1,1.4,0,2.3,2.3,2013
Akil Mitchell,UVA,35,30.6,13.1,5.1,9.3,0.545,0,0.1,0,3,4.4,0.693,2.7,6.2,8.9,1.5,1.3,0.4,1.8,2.1,2013
Tyrus McGee,ISU,35,24,13.1,4.5,9.2,0.488,2.7,5.9,0.464,1.4,1.7,0.82,0.9,2.6,3.5,1.3,1.1,0.3,0.9,1.8,2013
Edward Townsel,ASU,31,29.8,13.1,4.4,11.5,0.38,2.1,6.3,0.337,2.3,3,0.755,0.8,2.4,3.2,1.2,1.6,0,1.5,2.6,2013
Durand Scott,UM,33,34.6,13.1,4.7,10.4,0.453,1.1,3.1,0.353,2.6,3.4,0.752,0.9,3,4,2.6,1.5,0.1,2,2.3,2013
Julius Brown,U of T,28,33.6,13.1,4.6,11.6,0.399,1.1,4.3,0.267,2.7,3.5,0.758,0.4,2.7,3.1,6,1.1,0.1,3.1,1.4,2013
Brian Williams,JSU,28,35.8,13.1,4.9,12.1,0.402,1.8,5,0.362,1.6,2.7,0.579,0.5,1.9,2.4,4.3,1.6,0.2,2.4,1.4,2013
Doug McDermott,CU,35,33.7,26.7,9.4,17.9,0.526,2.7,6.1,0.449,5.1,5.9,0.864,1.6,5.3,7,1.6,0.2,0.1,1.8,1.9,2014
Antoine Mason,NU,33,37.6,25.6,8.2,18.5,0.44,1.5,5.1,0.286,7.9,10.8,0.728,1,2.6,3.6,1.5,1.2,0.2,2.8,2.9,2014
T.J. Warren,NCST,35,35.4,24.9,9.8,18.6,0.525,0.9,3.3,0.267,4.5,6.5,0.69,3.2,3.9,7.1,1.1,1.8,0.6,2.4,2.8,2014
Billy Baron,CAN,34,39,24.1,7.3,15.6,0.464,3.1,7.5,0.421,6.5,7.3,0.884,0.5,4.4,4.9,5.3,1.6,0,3,1.1,2014
Patrick Miller,TSU,30,37.7,23.7,7.7,17.1,0.447,1.5,4.4,0.336,6.9,8.9,0.776,1.5,3,4.5,4.1,1.6,0.2,3.3,2.9,2014
Tyler Haws,BYU,33,34.6,23.2,7.6,16.5,0.463,1.2,3,0.404,6.8,7.7,0.881,1,2.8,3.8,1.5,1,0.3,1.9,2.3,2014
D.J. Balentine,UE,33,37.9,22.8,6.9,16,0.434,2.4,5.9,0.398,6.5,7.7,0.847,0.5,2.2,2.7,4.2,0.6,0.1,2.5,1.7,2014
Tyler Harvey,EWU,31,37.4,21.8,6.6,15,0.443,3.5,8.1,0.433,5,5.6,0.897,0.7,3.5,4.2,2.7,1.1,0.3,2.1,2.3,2014
Bryce Cotton,PROV,35,39.9,21.8,6.6,15.7,0.419,2.2,6,0.367,6.5,7.6,0.853,0.5,3,3.5,5.9,1,0.1,2.4,1.5,2014
Aaric Murray,TSU,34,32,21.6,7.1,14.4,0.491,0.9,2.7,0.337,6.6,8.9,0.741,2.2,5.3,7.5,1.2,0.9,2.5,2.6,2.6,2014
Kendrick Perry,YSU,32,36.5,21.3,6.7,13.3,0.506,1.9,5.4,0.356,5.9,8.1,0.736,0.9,3.2,4.1,4.4,2.4,0.3,1.9,2.7,2014
Shawn Glover,ORU,33,34.9,21.3,8.3,16.6,0.499,0.8,1.6,0.481,4,4.8,0.83,1.3,4.5,5.8,1.5,0.8,1.6,2.2,2,2014
James Daniel,HU,28,31.8,21,5.5,15,0.368,3.3,8.3,0.394,6.6,8.3,0.798,0.5,1.9,2.5,1.6,1.3,0,3.3,2.3,2014
Nikola Miroti?,RMB,31,24.1,12.4,3.9,7.6,0.506,1.3,2.9,0.461,3.3,4.1,0.811,1.3,3.3,4.6,1.2,1.1,0.8,1.1,2,2014
Jeremy Ingram,NCCU,34,34.4,20.8,6.2,14.2,0.439,2,5.4,0.37,6.4,8.2,0.771,1,2.9,3.8,1.2,1.6,0.6,2.1,2.6,2014
Roberto Nelson,OSU,32,32.9,20.7,6.3,14,0.447,1.8,4.5,0.399,6.4,7.8,0.824,1.1,2.3,3.4,3.6,1,0,3.1,2.2,2014
Travis Bader,OU,33,37.6,20.6,5.6,14.5,0.386,4.5,10.9,0.408,5,5.3,0.943,0.3,2.5,2.8,1.4,0.9,0.1,1.3,3,2014
Sean Kilpatrick,UC,34,33.8,20.6,6.3,14.9,0.423,2.7,7.9,0.348,5.3,6.3,0.845,1.1,3.2,4.3,2.5,1.4,0,2.1,1.4,2014
Alan Williams,UCSB,29,30.1,20.6,7.7,14.5,0.532,0,0,0,5.1,7.4,0.685,3.7,7.5,11.2,1.1,1.1,2.3,2,2.9,2014
Cameron Bairstow,UNM,34,32.9,20.4,7,12.5,0.556,0,0.1,0.333,6.4,8.8,0.735,2.2,5.1,7.4,1.6,0.6,1.5,2,2.1,2014
Denzel Livingston,UIW,27,32.5,20.3,6.4,12.9,0.501,2,5,0.397,5.4,7,0.772,1.4,4.9,6.4,3.7,2.5,1.4,2.7,2,2014
Keifer Sykes,UWGB,30,34.3,20.3,6.5,13.9,0.469,1,3.2,0.309,6.3,7.7,0.81,0.7,3.7,4.4,4.9,1.2,0,2.1,1.7,2014
Reger Dowell,UTA,30,30.9,20.3,6.5,16,0.405,3.2,9,0.354,4.1,5.4,0.765,0.3,2.2,2.5,2.2,0.7,0.1,2.5,2.5,2014
Andrew Rowsey,UNCA,32,36.1,20.3,6.3,14.7,0.429,3.3,8.2,0.405,4.3,5.2,0.836,0.4,3.3,3.7,2.9,1.3,0.1,3.2,2,2014
Jordan Downing,PC,32,37.2,20.2,7.3,16.9,0.434,2.5,6.8,0.367,3,3.7,0.815,0.7,3.8,4.5,1.9,1,0.4,2.3,2.1,2014
Stephen Madison,U of I,34,34.5,20.1,6.4,13.4,0.477,1.1,3.5,0.325,6.1,8.1,0.76,2.1,5.6,7.6,2.4,1,0.5,2.7,3,2014
D.J. Covington,VMI,35,29.7,20.1,7.7,12.9,0.593,0,0.1,0,4.8,6.9,0.697,2.7,6.6,9.3,0.8,1,3,2.1,3.1,2014
Deonte Burton,UNR,32,38.6,20.1,6.7,14.3,0.471,1.5,4.9,0.314,5.1,6.9,0.742,0.4,3.9,4.3,4.4,1.5,0.5,2,2.2,2014
Jabari Brown,MU,35,37.1,19.9,5.8,12.4,0.467,2.3,5.6,0.41,6.1,7.6,0.797,0.5,3.9,4.4,1.9,0.6,0.1,2.3,1.6,2014
Zeke Upshaw,HOF,33,36.5,19.8,6,14.8,0.403,2.8,7.9,0.349,5.2,6.8,0.756,1,3.2,4.2,1.8,0.8,0.2,2.8,2.1,2014
Karvel Anderson,RMU,36,30.6,19.7,6.9,13.5,0.51,3.3,7.1,0.463,2.6,3.1,0.841,0.8,2.6,3.3,1.4,1.3,0.2,1.2,2,2014
Devon Saddler,UD,28,37,19.7,6.8,15.5,0.439,1.7,4.6,0.367,4.5,6.3,0.71,1.1,3.2,4.3,3.6,0.9,0.3,2.2,2.2,2014
Isiah Umipig,SEA,30,33.1,19.6,6.2,15.8,0.389,3.5,9.6,0.369,3.7,4.5,0.828,0.6,2.1,2.7,3.6,1.1,0,3.3,2.6,2014
John Brown,HP,31,31.8,19.5,7.2,13.3,0.545,0,0.2,0,5,6.7,0.745,3.4,4.3,7.7,1.9,1.5,1.6,1.6,2.5,2014
Jelani Hewitt,GSU,34,33.9,19.4,6.2,15.3,0.406,2.5,6.9,0.36,4.5,5.4,0.832,0.9,3.5,4.4,3.1,2.2,0.1,3,2.3,2014
Davon Usher,UD,35,36.6,19.4,6.2,13.7,0.451,2.4,6.7,0.363,4.6,6.2,0.743,1.5,4.6,6.1,1.8,1.8,0.4,2,2.6,2014
Jalan West,NSU,31,32.9,19.4,5.9,12.8,0.463,2.3,5.5,0.409,5.3,6,0.876,0.5,3.6,4,6.4,2.5,0.3,2.7,2.4,2014
Tyler Stone,SEMO,30,33.5,19.3,7.4,13.7,0.544,0.8,2.3,0.338,3.6,5.1,0.712,2.4,7,9.5,1.9,1,1.5,1.7,2.8,2014
Davion Berry,WSU,31,33.2,19.2,5.3,11.3,0.464,2,5.1,0.389,6.7,8.2,0.823,0.4,3.8,4.2,3.9,1,0.2,2.8,2.3,2014
Elfrid Payton,LA,35,35.9,19.2,6.8,13.3,0.509,0.4,1.5,0.259,5.3,8.6,0.609,2.3,3.7,6,5.9,2.3,0.6,3.6,2.4,2014
Troy Huff,UND,34,29.2,19.2,6.2,13.7,0.45,1.2,4.1,0.302,5.6,7.4,0.76,2.8,4,6.8,1.2,2.3,0.3,1.9,1.7,2014
Jabari Parker,DUKE,35,30.7,19.1,6.7,14.3,0.473,1.1,3,0.358,4.6,6.1,0.748,3,5.7,8.7,1.2,1.1,1.2,2.3,2.4,2014
"Sidney Sanders, Jr.",FDU,31,33.6,19.1,6.5,15.7,0.416,1,2.9,0.348,5.1,6.8,0.752,1,2.7,3.8,5.8,2.2,0,2.5,2.7,2014
David Brown,WMY,33,34.1,19.1,5.3,13,0.411,2.4,7.5,0.324,6,7.8,0.771,0.6,3,3.5,1.8,1.4,0.2,2.8,2.8,2014
Stephen Croone,FU,30,33.2,19.1,5.8,12.5,0.468,1,3.1,0.323,6.4,8.5,0.75,0.3,4.1,4.4,3.7,1.7,0.3,3.6,2.1,2014
Chris Denson,AU,30,32,19.1,6.2,13.5,0.461,0.7,2.8,0.265,5.9,8.9,0.657,1.2,3.1,4.3,2.4,1,0.1,1.8,2.1,2014
De'Mon Brooks,DAV,27,26.8,19,6.4,10.9,0.586,0.5,1.1,0.452,5.7,7.7,0.744,2.2,4.9,7.1,1.4,0.7,0.8,2.2,3.5,2014
Marshall Henderson,UM,30,31.1,19,5.7,16.2,0.353,4.3,12.6,0.342,3.3,4,0.817,0.3,1.6,1.9,2,1.5,0.1,1.8,1.7,2014
Jarekious Bradley,SEMO,32,31.3,19,6.8,13.7,0.498,2.3,6.3,0.373,3,3.9,0.776,1.5,4.8,6.3,1.6,1.2,0.9,1.8,3,2014
Pablo Bertone,FAU,30,33.8,19,6.9,15.3,0.451,1.7,5.2,0.335,3.5,4.8,0.727,0.7,3.2,3.9,2.1,1.3,0.1,2.8,2.7,2014
Q.J. Peterson,VMI,35,32.9,19,6.2,15.7,0.397,2.2,7,0.32,4.3,5.7,0.758,1.8,3.8,5.6,2.1,1.7,0.3,2.2,2.3,2014
Justin Black,MSU,31,34,18.9,6.5,14.3,0.452,1.7,5.7,0.294,4.4,7.3,0.6,1.7,3.4,5.1,2.8,1.8,0.1,3.2,2.9,2014
Joe Young,UO,34,31.1,18.9,6.1,12.6,0.48,2.2,5.4,0.415,4.6,5.2,0.881,0.8,2.1,2.8,1.9,1.3,0,1.1,1.4,2014
Dyami Starks,BU,30,36.3,18.9,6.4,15.5,0.416,2.9,8,0.368,3.1,3.6,0.86,0.8,2.5,3.4,2,1.1,0,1.9,2.2,2014
Rodney Glasgow,VMI,35,36.9,18.9,6.6,13.8,0.48,2.5,6.2,0.396,3.1,3.6,0.873,0.9,3.1,4,5.9,1.3,0,1.8,1.7,2014
Kareem Jamar,UM,30,36.2,18.8,6.1,12.9,0.472,1.5,4.3,0.349,5.2,7.3,0.712,0.8,4.8,5.6,4,0.9,0.5,2.2,2.5,2014
George Beamon,MAN,30,30.9,18.8,5.7,13.9,0.408,1.8,4.8,0.371,5.7,6.9,0.827,1.6,4.9,6.5,0.8,1.6,0.3,1.8,2.3,2014
Chasson Randle,SU,36,35.1,18.8,6.1,12.8,0.474,1.9,4.9,0.389,4.8,6.2,0.767,0.6,3,3.6,2.1,1,0.1,2.4,2.6,2014
Glenn Cosey,EKU,34,36.2,18.7,5.5,12.8,0.43,3.4,7.9,0.426,4.4,5.2,0.841,0.6,2.6,3.2,4.2,1.2,0.1,1.9,1.7,2014
Marcus Thornton,W&M,32,35.6,18.7,6.1,14,0.435,2.9,7.2,0.403,3.6,4.7,0.779,0.2,2.1,2.3,2.8,1.1,0.2,2.4,1.8,2014
Jordan McRae,UT,37,32.2,18.7,6,13.8,0.436,2.1,6.1,0.351,4.5,5.7,0.788,0.7,2.8,3.5,2.5,0.7,1,2.1,2.1,2014
Jerrelle Benimon,TU,36,36.3,18.7,6.3,11.8,0.529,0.4,1.2,0.318,5.8,8.1,0.713,2.3,8.9,11.2,3.6,0.7,1.2,3.4,2.9,2014
Jahii Carson,ASU,33,35.4,18.6,6.4,14.8,0.433,1.1,2.8,0.391,4.7,6.6,0.719,0.7,3.3,4,4.6,0.7,0.1,3.5,2.2,2014
Alex Francis,BU,32,36,18.6,7,12.2,0.577,0,0,0,4.5,7.4,0.614,2.7,5.5,8.2,1.4,1.2,0.8,3,2.9,2014
Desmar Jackson,SIU,33,32.9,18.6,6.4,13.8,0.466,0.7,2.5,0.268,5.1,6.5,0.78,1.5,4,5.5,2.1,2.4,0.4,3,2.8,2014
Shawn Long,LA,34,29.4,18.6,7,13.5,0.522,1,2.3,0.423,3.5,5.2,0.674,3.6,6.8,10.4,0.6,0.7,2.7,2.1,3.5,2014
Anthony Ireland,LMU,32,35.8,18.5,6,14.7,0.407,1.3,4.2,0.308,5.3,6.5,0.817,1.2,2.5,3.7,5.3,1.6,0.1,2.8,2.3,2014
Javon McCrea,UB,29,32,18.5,7,12.4,0.561,0,0.1,0.5,4.6,6.8,0.667,3.9,6,9.9,2.2,1.5,2.2,2.4,3.2,2014
Trevor Releford,UA,31,34.8,18.5,6,12.2,0.496,2.3,5.9,0.393,4.1,4.9,0.848,0.6,2.9,3.5,3.1,2.2,0.1,2.6,2.7,2014
Olivier Hanlan,BC,32,36.3,18.5,5.4,12.1,0.447,1.9,5.5,0.347,5.8,7.1,0.811,0.4,3.1,3.4,2.9,0.8,0.1,2.4,2.6,2014
T.T. Carey,LONG,31,32.7,18.5,6.6,15.2,0.438,3,7.7,0.395,2.1,2.7,0.786,1,5.6,6.6,0.8,1.5,0.4,1.6,2.4,2014
Kyle Wilson,USMA,31,30.9,18.4,6.1,13.8,0.443,2,4.7,0.434,4.2,5.3,0.791,0.5,2.1,2.6,1.5,0.5,0.1,2.1,1.6,2014
Ovie Soko,DUQ,30,31,18.4,5.7,12.2,0.467,0.5,1.7,0.275,6.5,9.6,0.675,2,6,8,1.7,0.9,0.6,2.7,3.2,2014
C.J. Wilcox,UW,32,34.9,18.3,6.2,13.6,0.453,2.8,7.2,0.391,3.2,3.7,0.873,0.7,3,3.7,2.5,1,1,1.7,2.3,2014
J.J. Mann,BEL,36,35.2,18.3,6.1,13.2,0.46,2.5,6.3,0.39,3.8,4.3,0.871,0.4,4.4,4.8,2.6,2.1,0.1,1.7,1.4,2014
Chris Fouch,DREX,30,35.4,18.3,6.2,15.5,0.399,2.4,7.4,0.324,3.5,4.3,0.822,0.7,2.6,3.2,2,0.9,0.1,1.3,2.8,2014
R.J. Hunter,GSU,33,33.5,18.3,5.5,12.4,0.444,3,7.7,0.395,4.3,4.9,0.882,0.3,4.2,4.6,1.7,1.9,0.9,1.2,2.3,2014
K.T. Harrell,AU,30,32.6,18.3,5.8,13.4,0.433,2.2,6.1,0.359,4.5,5.1,0.87,0.7,3.3,4,2.1,0.8,0.2,2.9,2.6,2014
"Juwan Howard, Jr.",UDM,32,34.5,18.3,6.8,16.1,0.419,1.7,4.8,0.344,3.1,3.7,0.839,1.8,3.5,5.3,2.2,1,0.5,1.9,2.3,2014
Branden Frazier,FORD,31,36.8,18.2,6,15.1,0.397,1.5,5.1,0.283,4.8,5.6,0.855,1.5,3.5,5.1,4.3,1.1,0.3,3,2.3,2014
Russ Smith,U of L,37,29.3,18.2,6.1,13,0.468,1.9,4.9,0.387,4.1,5.9,0.705,0.8,2.5,3.3,4.6,2,0.1,2.8,2.5,2014
Juwan Staten,WVU,33,37.3,18.1,6.2,12.8,0.486,0.2,0.5,0.4,5.5,7.7,0.719,0.8,4.8,5.6,5.8,1.2,0.1,2.1,1.6,2014
Zaccheus Mason,UTC,31,30.3,18.1,6.5,13.2,0.49,1.3,3.8,0.342,3.8,5.4,0.713,2.9,6.7,9.7,0.8,0.9,3,2.4,2.3,2014
Terran Petteway,UNL,32,31.7,18.1,5.7,13.3,0.426,1.5,4.6,0.327,5.2,6.4,0.819,0.9,3.9,4.8,1.6,0.9,0.8,2.8,3.2,2014
Christian Standhardinger,UH,31,31.9,18.1,5.7,12,0.474,0.4,1.5,0.277,6.3,8.2,0.768,3,5.5,8.4,1.5,1.4,0.7,2.7,2.9,2014
Shabazz Napier,UConn,40,35.1,18,5.3,12.4,0.429,2.2,5.4,0.405,5.2,6,0.87,1,4.9,5.9,4.9,1.8,0.3,2.9,2.1,2014
T.J. Bray,PRIN,26,35.4,18,5.8,10.9,0.537,2,4.8,0.413,4.3,5.4,0.8,0.5,4.3,4.8,5.1,1.3,0.2,1.8,2,2014
Akeem Richmond,ECU,34,35.3,18,5.3,13.3,0.401,4.6,11.5,0.395,2.8,3.3,0.848,0.6,2.2,2.8,1.6,1.3,0,1.7,1.2,2014
"Walt Lemon, Jr.",BU,32,35.5,18,6.6,15.5,0.424,0.9,3.1,0.29,3.9,5.3,0.746,0.3,2.8,3.1,3.9,2.4,0.1,3.6,2.4,2014
Marcus Smart,OSU,31,32.7,18,5.3,12.5,0.422,1.6,5.3,0.299,5.9,8.1,0.728,1.4,4.5,5.9,4.8,2.9,0.6,2.6,2.9,2014
Corey Hawkins,UCD,30,33.8,18,5.7,12.8,0.444,1.3,3.9,0.322,5.3,7,0.757,0.7,3.8,4.5,3,1.5,0.4,2,2.2,2014
Ledrick Eackles,MSU,31,31.6,17.8,5.1,14,0.366,2.5,6.9,0.364,5,6.6,0.765,1.2,3.7,4.9,2.4,1.5,0.2,2.9,2.5,2014
Melvin Ejim,ISU,34,32.1,17.8,6.5,12.8,0.505,1.3,3.7,0.346,3.6,4.7,0.761,2.6,5.8,8.4,1.8,1.2,0.7,2.3,3.3,2014
Byron Wesley,USC,30,34.6,17.8,6.4,13.6,0.467,0.8,2.4,0.338,4.2,5.9,0.713,1.5,4.9,6.4,2.3,0.9,0.3,2,1.7,2014
Ryan Harrow,GSU,34,33.9,17.8,6.5,14.6,0.446,0.9,3.1,0.288,3.8,4.6,0.839,0.7,1.9,2.6,4.2,1.3,0.1,1.7,1.3,2014
D.J. Newbill,PSU,34,34.4,17.8,6.1,13.6,0.452,1.4,4.1,0.326,4.1,5.5,0.753,1.8,3.1,4.9,1.7,0.8,0.3,2.1,2.8,2014
Chad Frazier,UAB,31,35.3,17.7,5.5,13.7,0.401,2,5.8,0.339,4.8,6.5,0.729,0.5,2.8,3.3,4.3,1.1,0.3,4,2,2014
Langston Galloway,SJU,34,36.2,17.7,5.6,12.6,0.444,3.2,7.2,0.443,3.4,4.1,0.826,0.8,3.4,4.3,1.6,1.1,0.5,0.8,2.4,2014
Rashad Whack,MSMU,33,33.3,17.6,5.5,13.2,0.416,2.5,6.9,0.366,4.1,5.2,0.789,0.9,3.4,4.3,1.3,1.6,0.4,2.1,2.3,2014
Tim Williams,SU,32,33,17.6,6.8,11.3,0.601,0,0.1,0.333,4,5.4,0.75,2,5.3,7.3,0.8,1.3,1.4,1.8,2.3,2014
Taylor Braun,NDSU,32,34,17.6,5.3,11.3,0.471,1.3,3.1,0.414,5.7,7.3,0.785,0.6,4.8,5.5,3.8,1.5,0.2,2,2.1,2014
Xavier Thames,SDSU,36,31.3,17.6,5.2,12.7,0.411,1.7,4.6,0.372,5.4,6.5,0.834,0.6,2.3,2.9,3.2,1.6,0.1,1.4,2,2014
D'Vauntes Smith-Rivera,GU,33,35.5,17.6,5.4,12.1,0.445,2,5.1,0.393,4.8,5.5,0.873,1.3,3.7,5,2.7,1.2,0.2,1.7,1.9,2014
Chavaughn Lewis,MAR,31,34.6,17.5,6,15,0.398,0.9,2.9,0.308,4.7,6.3,0.745,0.7,4.3,5,2.8,1.9,0.4,3.2,2.9,2014
Marcus Paige,UNC,34,35.5,17.5,5.6,12.8,0.44,2.5,6.5,0.389,3.8,4.3,0.877,0.5,2.7,3.2,4.2,1.5,0.2,2.1,2,2014
Angelo Warner,MSU,34,34.8,17.5,5.4,12.1,0.446,1.6,5.1,0.326,5.1,6.2,0.821,1.6,3.2,4.8,3,2,0.3,2.6,2.8,2014
Nik Stauskas,UM,36,35.6,17.5,5.1,10.9,0.47,2.6,5.8,0.442,4.7,5.7,0.824,0.4,2.5,2.9,3.3,0.6,0.3,1.9,1.3,2014
Stephen Maxwell,CSUN,35,34.5,17.5,6.2,11.3,0.547,0,0,0,5.1,6.8,0.753,3.7,5.1,8.8,0.6,0.7,0.1,2.3,2.5,2014
Jordan Clarkson,MU,35,35.1,17.5,6,13.3,0.448,0.9,3.3,0.281,4.6,5.6,0.831,0.8,3,3.8,3.4,1.1,0.2,2.7,2.2,2014
Sean Armand,IC,33,35.9,17.5,5.8,11.8,0.486,2.9,6.6,0.442,3.1,3.9,0.789,0.8,2.4,3.2,4.1,1.2,0.3,2.4,2.8,2014
Lamont Middleton,NC A&T,32,35.1,17.5,4.4,13.4,0.327,1.6,5.2,0.303,7.2,9.1,0.787,1.4,3.3,4.7,2.1,1,0.2,3,2.4,2014
Frantz Massenat,DREX,30,36.9,17.5,5.4,13.3,0.405,1.4,4,0.353,5.3,7.4,0.721,0.6,3.2,3.8,4.7,0.8,0.4,1.9,2.8,2014
D'Angelo Harrison,STJ,33,32.9,17.5,5.1,13.4,0.381,1.9,5.2,0.37,5.3,6.1,0.861,0.9,4,4.9,1.9,1,0.5,1.5,2.5,2014
Dalton Pepper,TEM,31,37.8,17.5,6.4,14.7,0.433,2.7,7.2,0.375,2,2.3,0.871,1.4,3.8,5.1,2.4,1,0.2,1.7,1.7,2014
Sean McGonagill,BU,29,37.4,17.4,5.6,14,0.399,3.2,8.1,0.397,3,3.9,0.779,0.6,3.7,4.3,3.8,1.3,0,1.7,2.5,2014
Trey Sumler,WCU,32,35.6,17.4,5.5,13.2,0.419,1.9,5.3,0.367,4.4,5.5,0.801,1,3,4,4.3,1.1,0,2.3,2.3,2014
Jordan Adams,UCLA,36,30.1,17.4,5.8,11.9,0.485,1.4,4.1,0.356,4.4,5.3,0.836,1.9,3.5,5.3,2.3,2.6,0.1,1.5,2.2,2014
Chris Fowler,CMU,31,33.1,17.4,5.9,11.9,0.499,0.8,2.2,0.388,4.7,6.8,0.684,0.6,2.5,3.1,5.3,1.9,0,2.8,3,2014
Mike Williams,CSUF,31,34.6,17.4,5.9,14.2,0.417,2.3,6.4,0.359,3.2,4.5,0.712,0.6,3.5,4.1,2.5,0.9,0.2,2.2,2.4,2014
Jon Severe,FORD,31,32.9,17.3,5.3,15.9,0.331,2.5,7.5,0.342,4.2,5.3,0.794,1,1.8,2.8,2,0.9,0.2,2.6,2.2,2014
Jarvis Summers,UM,33,30.6,17.3,5.8,11.8,0.486,1.4,3.4,0.423,4.3,5.7,0.765,0.4,2,2.4,3.8,0.9,0.3,2.3,2.8,2014
Markel Starks,GU,33,37,17.3,5.6,13.7,0.412,1.7,5.3,0.326,4.3,4.9,0.87,0.4,1.9,2.3,4.1,0.9,0.1,2.3,2.4,2014
Yogi Ferrell,IU,32,33.8,17.3,5.3,12.8,0.413,2.8,6.9,0.4,3.9,4.8,0.824,0.3,2.7,3,3.9,0.8,0,2.6,1.7,2014
