Player,Team,TS%,eFG%,Total S %,ORB%,DRB%,TRB%,AST%,TOV%,STL%,BLK%,USG%,PPR,PPS,ORtg,DRtg,eDiff,FIC,PER,Year
Deonte Burton,UNR,0.573,0.525,152.8,1.1,12,6.5,26.8,10.4,2.4,1.6,26.7,2.5,1.4,120.7,109.5,11.1,430.4,23.7,2014
Trevor Releford,UA,0.64,0.592,173.7,2.2,9.6,6,22.2,15.5,3.9,0.3,26.5,-1.7,1.5,120.7,102.1,18.7,365.4,23.6,2014
Elfrid Payton,LA,0.551,0.524,137.7,7.1,11.8,9.4,32.9,17.2,3.6,1.7,27.7,0.9,1.4,113.7,101.4,12.2,527.5,23.6,2014
Calvin Godfrey,SUBR,0.582,0.556,120.9,11.6,24,18,7.1,12.3,1,6.6,23.9,-3.7,1.5,116.5,86.7,29.7,361.6,23.6,2014
Devon Collier,OSU,0.61,0.606,119.4,9.9,15.4,12.8,12.8,12.9,1.3,4.6,24.9,-2.4,1.7,120.3,107,13.3,314.4,23.6,2014
Thomas Van Der Mars,UP,0.627,0.602,131,10.9,20.4,15.7,7.6,11.7,1.4,3,23.1,-3,1.5,123.2,102.7,20.5,342.1,23.5,2014
Christian Standhardinger,UH,0.57,0.492,151.9,11.2,20.5,15.9,9.1,14.7,2.5,2.5,28.5,-5.3,1.5,115.7,100.6,15.1,386.8,23.5,2014
Kyle Anderson,UCLA,0.566,0.517,169.9,4.6,25.5,15.4,33.8,19.1,3,2.7,24,3.6,1.4,113.6,94.3,19.3,606,23.4,2014
Michael Craig,USM,0.613,0.601,222.2,11.7,26.5,19.1,22.1,20.9,3.1,1.8,24.1,-3.6,1.5,113.4,91.2,22.2,344.8,23.4,2014
Jalen Cannon,SFC,0.56,0.509,147.5,11.2,20.1,15.6,9.4,8,1.2,1.8,24.5,-1.1,1.4,122,97.9,24.1,385.1,23.4,2014
Casey Prather,UF,0.63,0.606,168.2,8.7,13.2,11,13.8,16.5,2.3,2.2,25.4,-4.1,1.6,118.5,91.6,26.9,357.5,23.2,2014
Julius Randle,UK,0.567,0.505,137.4,13.3,24.6,19.2,10,16.1,1,2.6,25.5,-5.2,1.5,115.9,96.7,19.2,505.6,23.2,2014
Tyler Johnson,CSUF,0.589,0.549,171.6,5.6,19,12.4,20.3,9.1,1.8,1.2,23.4,1.9,1.4,123.6,101.2,22.4,461.4,23.2,2014
Ladon Carter,TTU,0.614,0.639,110.8,12.7,17.5,15.1,8.2,16.7,4,7.5,18.8,-3.7,1.5,115.4,97,18.5,244,23.1,2014
Alex Rosenberg,COM,0.619,0.515,168.6,5.5,10.8,8.3,11.4,11.1,1.6,0.3,28.9,-2.8,1.8,125.4,102.7,22.7,294.5,23.1,2014
Kennedy Meeks,UNC,0.56,0.548,113.4,15.7,24.9,20.3,9.2,13.2,1.1,5.2,22.7,-3.1,1.4,115.5,94.7,20.9,258.6,23.1,2014
Marshall Bjorklund,NDSU,0.634,0.627,126.2,9.3,12,10.7,11.5,14,1.9,0.8,25.7,-3.2,1.5,121.9,104.6,17.4,268.8,23.1,2014
Myles Taylor,UTM,0.575,0.523,156.7,10,20.9,14.9,5.1,10.6,2.1,4,27.3,-4.2,1.4,115.9,111.2,4.7,270.1,23.1,2014
Tim Huskisson,UNC,0.617,0.604,162.4,9,13.6,11.3,13.9,15.8,2.6,3.4,25.6,-3.2,1.5,119.2,105.8,13.4,223.5,23,2014
Nate Buss,UNI,0.652,0.635,183,7.9,21.2,14.6,3.7,8.1,1.3,1.8,23.1,-2.5,1.4,126,101.9,24.2,217.4,23,2014
Lamar Patterson,PITT,0.569,0.528,158.4,3.8,14.5,9.2,29.9,14.7,2.8,1.2,29.1,0.9,1.3,115.3,96.6,18.7,434.4,23,2014
Chase Fieler,FGC,0.602,0.575,155.9,10.5,18.8,14.9,11.9,11.9,1.6,3.5,23.5,-1.8,1.4,120.8,94.7,26.1,402.5,23,2014
Stephen Croone,FU,0.577,0.508,154,1.2,14.5,8,28.9,17.9,3.1,0.9,32.5,-3.4,1.5,108.2,107.9,0.2,327,22.9,2014
Justin Drummond,U of T,0.606,0.55,155.8,6.2,15.8,10.9,18.3,13,2.2,1.5,24.3,-0.1,1.6,123.7,104.3,19.4,345.8,22.9,2014
Dominique Lee,UNC,0.647,0.664,164.7,13.5,17.8,15.6,4.4,13.7,2.8,3.6,20.3,-3.9,1.6,125.5,103.7,21.8,178.3,22.9,2014
Ricardo Glenn,USCU,0.663,0.635,134.5,12.9,18.6,15.8,13.1,17.4,1.3,1.1,21.5,-3.2,1.8,124.4,101.7,22.7,394.3,22.8,2014
Sim Bhullar,NMSU,0.63,0.648,118.6,13.1,20.6,17.2,11,20.2,0.2,11.1,20.3,-4.5,1.6,115,92.1,22.9,362.1,22.8,2014
Chris Fowler,CMU,0.574,0.534,157.1,2,10.2,5.8,37.1,15.6,3.6,0.1,28.4,2.1,1.5,115.2,109.1,6.1,349,22.8,2014
Will Neighbour,UALR,0.604,0.546,165.3,7.3,18.5,12.9,10.9,15.9,2.4,4.3,25.9,-5,1.6,114.3,101.1,13.2,302.1,22.8,2014
Jordan McRae,UT,0.565,0.513,157.4,2.6,10,6.3,17.5,11.2,1.3,3.3,30.3,-1.5,1.4,119.4,99.8,19.6,369,22.7,2014
Matt Stainbrook,XAV,0.581,0.557,157.9,12.1,23.8,18.2,19.3,16.8,1.8,4.4,23.4,-1.7,1.3,114.1,97.3,16.9,345.9,22.7,2014
Willie Green,STET,0.562,0.524,148.8,8.2,10.4,9.3,9.3,8.1,1.5,5.9,27.6,-2,1.4,114.6,112.5,2.1,261.4,22.7,2014
Bryce Cotton,PROV,0.565,0.489,163.8,1.6,8.9,5.3,34.8,11.2,1.5,0.2,28.3,3.8,1.4,122.7,107.8,14.9,482.1,22.7,2014
Killian Larson,GCU,0.596,0.542,161.2,14.1,26.1,20.4,6.6,14.9,0.8,0.6,26.9,-6.1,1.5,115.3,102.1,13.2,397.3,22.6,2014
Jerrell Wright,LU,0.587,0.576,117.3,13.8,16.4,15.1,6.9,12.9,0.9,1.6,26.6,-5,1.5,114.8,103.6,11.2,279.3,22.6,2014
Fred VanVleet,WSU,0.613,0.552,173.1,2.8,11,7,33.7,12.3,3.8,0.4,17.9,7.3,1.5,134.8,91.5,43.4,454.4,22.5,2014
Josh Scott,CU,0.596,0.511,132.1,11.1,20.2,15.7,4.6,11,1.5,4,21.5,-3.3,1.6,124.4,98.2,26.1,433,22.5,2014
Jayvaughn Pinkston,VILL,0.594,0.534,152.3,9.6,16.3,13,11.7,12.6,2,2.3,25.6,-2.7,1.6,120.5,95.8,24.8,346.6,22.5,2014
Cory Jefferson,BU,0.553,0.519,150.9,11.6,21.1,16.5,7.4,9.8,0.8,4.7,24.2,-2.5,1.4,119.9,101.6,18.3,432,22.5,2014
Jeremy Ingram,NCCU,0.575,0.509,158,3.5,9.8,6.8,8.1,10.2,2.8,2.3,30.7,-3.8,1.5,117.9,91.3,26.6,348.5,22.4,2014
Issiah Grayson,CSUB,0.651,0.606,180,2.4,8.3,5.3,28.6,17.8,2.7,0.1,25.6,-0.7,1.6,122.8,104.6,18.2,341,22.4,2014
Perry Ellis,KU,0.606,0.562,178.3,9.4,18.1,14.1,7.4,9.3,1.7,2.2,21.8,-1.6,1.5,127.6,100.4,27.2,377.8,22.4,2014
Clancy Rugg,UVM,0.652,0.557,174.5,9,17.1,13.3,5.8,16.5,1.7,4.8,23.1,-5.5,2,123.5,93.3,30.2,325.8,22.4,2014
Aaron White,UI,0.659,0.6,164.9,6.9,19,13.1,12.2,15.5,2,2.3,19.8,-2,1.7,127.3,97.7,29.5,392.4,22.4,2014
Roberto Nelson,OSU,0.586,0.511,167,4.3,7.8,6.2,24.4,14.8,1.7,0.1,32.3,-2,1.5,116.1,112.6,3.5,337.8,22.3,2014
Juwan Staten,WVU,0.551,0.493,160.5,2.5,14.7,8.5,32.4,11.3,1.9,0.3,24.8,4.7,1.4,120.6,106.3,14.3,475.1,22.3,2014
Lucas Troutman,ELON,0.57,0.53,223.7,6.8,18,12.7,6.3,13.1,1.5,6.3,28.8,-5.3,1.4,109,100.5,8.6,325.8,22.3,2014
George Beamon,MAN,0.548,0.471,160.5,5.8,17.1,11.6,5.8,9.6,2.9,1.1,29.8,-4.1,1.4,114.5,95,19.5,322.3,22.2,2014
Jaye Crockett,TTU,0.589,0.547,166.1,9.3,18.7,14,9.4,13.3,2.1,1.6,24.6,-3.7,1.4,118.7,105.5,13.2,318.8,22.2,2014
Talib Zanna,PITT,0.616,0.586,125.3,13.6,21.4,17.6,3.9,12.8,1.3,3.2,21.5,-4.2,1.7,123,96.4,26.6,398.6,22.2,2014
Rhamel Brown,MAN,0.549,0.552,106.5,12.8,14.5,13.7,6.2,13.5,1.6,15.7,21.5,-3.9,1.4,110.8,92.7,18.1,337,22.1,2014
Jelani Hewitt,GSU,0.543,0.488,159.7,3,12.3,7.6,21.1,14.5,3.9,0.5,31.7,-2.9,1.3,108.4,100.6,7.8,364,22.1,2014
Cameron Ridley,UT,0.576,0.545,117.1,13.5,20.4,17,3.2,14.1,1.2,9.1,21,-5,1.6,116.4,97.2,19.2,378.3,22.1,2014
Daniel Coursey,MER,0.592,0.571,128.8,11.7,19.9,16,3.9,8.9,0.9,10.4,20.6,-2.3,1.3,123,93.5,29.6,342.5,22.1,2014
Dwayne Polee II,SDSU,0.584,0.557,161.3,4.4,16.7,10.5,5,11.4,3.8,3.2,23.8,-4,1.3,117.7,85.5,32.2,189.8,22.1,2014
John Bohannon,UTEP,0.608,0.577,133.9,8.1,23.6,16.5,19.4,19.1,0.9,6.4,22.4,-2.6,1.6,112.7,90.7,21.9,386.6,22.1,2014
J.J. Avila,CSU,0.542,0.483,156.5,8.5,17.1,12.7,23.2,13.7,2,1.7,27.2,-0.7,1.3,113.6,104.1,9.5,395.6,22,2014
Tyler Haws,BYU,0.577,0.5,174.9,3.1,8.7,5.9,8.9,8.7,1.6,0.8,29.5,-2.4,1.4,120.6,107.9,12.7,358.4,22,2014
Bobby Portis,U of A,0.562,0.524,152,10.2,16.8,13.5,11,9.9,2.1,5.9,21.4,-0.8,1.3,119.2,94.6,24.6,398.8,22,2014
Melvin Ejim,ISU,0.591,0.555,161.2,9,19,14.2,10.9,13.2,2,2,26.2,-3.1,1.4,114.9,100.4,14.6,445.6,22,2014
Tyler Harvey,EWU,0.618,0.56,177.2,2.1,10.3,6.2,15.3,10.8,1.7,0.8,26.4,-0.8,1.5,124.1,109.3,14.8,391.5,22,2014
Corey Hawkins,UCD,0.556,0.494,152.3,2.5,15,8.4,21.2,11,2.6,1.2,28.8,-0.1,1.4,112.7,112.5,0.1,329.5,21.9,2014
Daniel Miller,GT,0.588,0.578,119.4,9.5,20.2,14.9,11.2,13.8,2.3,8.6,18.3,-1.5,1.4,116.5,95.1,21.3,421.6,21.9,2014
Willie Cauley-Stein,UK,0.58,0.596,107.7,12.5,16.1,14.4,5.7,12.5,3,12.2,14,-1.6,1.4,122.8,89.7,33.1,374.6,21.9,2014
Chris Denson,AU,0.536,0.488,138.2,4.5,11.3,7.8,18.1,9.2,1.8,0.4,31,-0.7,1.4,113.5,108.3,5.2,291.8,21.9,2014
Dennis Ogbe,TTU,0.654,0.631,153.2,12.4,17.7,15,6.4,13.8,1.6,4,20.1,-3.6,1.7,127.2,103,24.2,283.1,21.9,2014
Jordan Dykstra,SDSU,0.597,0.528,169.2,6.8,21.9,14.4,13.1,11.4,1.2,0.6,24.7,-1.5,1.5,122,102.7,19.3,372.8,21.8,2014
J.J. Mann,BEL,0.603,0.554,172.1,1.6,14.8,8.5,14.2,10,3.5,0.3,24.6,0,1.4,121.4,103.1,18.2,464.6,21.8,2014
Marvin Dominique,SPC,0.555,0.518,157,10.4,20.8,15.6,5.6,13.5,1.7,3,27.8,-5.9,1.3,108.6,99.8,8.8,356.9,21.8,2014
Treveon Graham,VCU,0.544,0.506,146.9,7,21.1,13.5,15.3,11,1.8,0.7,27.4,-1.6,1.3,114.4,92.3,22.1,372.8,21.8,2014
Rodney Glasgow,VMI,0.608,0.569,175,2.4,8.2,5.3,27.3,10.3,1.9,0,20.9,5.1,1.4,131.7,110.4,21.3,521.3,21.8,2014
Jordan Jackson,NKU,0.543,0.48,135.9,5.3,17.1,11.1,23.4,15.7,3.2,2.1,28.5,-1.4,1.5,109.3,108.6,0.7,264.3,21.8,2014
D'Vauntes Smith-Rivera,GU,0.597,0.528,171.1,4.6,12.3,8.6,17.1,10.5,2.1,0.5,24.7,0.3,1.5,124.1,105.3,18.8,392.9,21.7,2014
Gary Harris,MSU,0.561,0.518,159.1,4,10.4,7.3,17.1,10.3,3.4,1.6,27,0.2,1.3,117.2,99.5,17.7,381.3,21.7,2014
Ryan Harrow,GSU,0.528,0.476,157.3,2.5,6.6,4.6,27.2,9.1,2.3,0.2,29.4,3.4,1.2,113.3,107.4,5.9,355.4,21.7,2014
Michael Holyfield,SHSU,0.625,0.638,117.9,19.2,26.7,22.9,3.2,20.1,1.3,11,18.9,-6.5,1.5,114.1,93.9,20.1,278.5,21.7,2014
Steve Forbes,IPFW,0.627,0.605,127.4,13.4,17.5,15.5,5.9,18.7,1.3,2.7,28.7,-8.6,1.6,112.8,104.7,8.1,251.6,21.7,2014
Daniel Mullings,NMSU,0.544,0.487,147.1,5.4,11.4,8.6,22.5,14.3,3.3,1.2,27.3,-0.7,1.4,113.8,98,15.7,390.9,21.7,2014
Karl Cochran,WC,0.515,0.499,147.2,2.4,18.4,10.1,23.6,11.3,3.5,2.2,30.5,0.3,1.1,105.9,93.4,12.4,340.3,21.7,2014
Ron Baker,WSU,0.616,0.563,167.8,3,11.3,7.4,21.5,13.7,2.9,2.5,21.7,1.3,1.5,125.1,92,33.2,383.6,21.6,2014
Du'Vaughn Maxwell,HU,0.521,0.516,125.9,8.3,17,12.6,11.3,11.4,2.1,10.2,24.8,-2.7,1.3,106.4,91.2,15.2,382.4,21.6,2014
Daniel Bejarano,CSU,0.493,0.432,147.8,7.5,21.1,14.1,21.5,9.9,2,1.9,27.7,1.1,1.2,111.6,102.7,8.9,411.1,21.6,2014
Stephan Hicks,CSUN,0.6,0.531,164.3,7.6,15.8,11.9,6.9,9.9,2.3,1,23.3,-2.5,1.5,123.9,108.4,15.5,413.5,21.6,2014
Mikh McKinney,CSUS,0.586,0.535,164.7,3,10.9,6.9,30.2,13.8,2.2,0.7,26,2.4,1.4,118.7,107.8,10.9,344.9,21.6,2014
Alex Francis,BU,0.593,0.577,119.1,8.9,16.8,13,8.8,16.2,1.9,2.4,26.8,-5.7,1.5,110.3,103.1,7.3,397.3,21.6,2014
DeQuan Hicks,NSU,0.526,0.474,129.6,11,19.3,15.2,19.7,18.5,3,2.3,31.7,-5.2,1.3,102.6,101.5,1.1,325.3,21.6,2014
Zeek Woodley,NSU,0.663,0.635,183.6,7.7,11.7,9.7,5.3,10.5,0.8,3.1,21.4,-2.8,1.5,128.6,109.2,19.4,289.1,21.5,2014
Ovie Soko,DUQ,0.547,0.486,141.6,7.2,22.3,14.6,12.1,13.7,1.6,2.4,31.7,-4.9,1.5,107.5,104.7,2.8,330.9,21.5,2014
Thomas Walkup,SFA,0.621,0.591,166,9.8,14.1,11.8,15.8,12.9,2.3,1.1,21.8,-0.5,1.5,126.4,96.2,30.2,348.9,21.5,2014
Mo Watson,BU,0.545,0.531,146,2.2,11.7,7,49.9,19.1,4.1,0,25.7,6,1.2,110.9,97.4,13.4,420.3,21.5,2014
Tanner Omlid,USMA,0.523,0.506,140,8.9,21.8,15.1,18.1,15.6,6.8,2.5,19.7,0.1,1.1,109.2,92,17.2,224.1,21.5,2014
Glenn Cosey,EKU,0.614,0.562,169.7,2.1,10.2,6.1,23.3,10.8,2,0.2,25.3,2.6,1.5,124.5,107.9,16.6,425,21.5,2014
Devyn Marble,UI,0.528,0.479,148.2,2.9,8.6,5.8,23.6,9.7,3.4,0.8,28.4,2.1,1.3,116.1,99.6,16.6,340.4,21.5,2014
Chris Udofia,UD,0.542,0.52,132.4,7.4,14.8,11,26.3,13.5,2.9,8.1,23,2.8,1.4,114.7,102.3,12.4,383.6,21.5,2014
David Laury,IC,0.568,0.549,113.6,9.4,22.1,16.1,14.8,12.8,1.3,3.6,24.5,-0.9,1.6,116.6,104.8,11.8,403.6,21.4,2014
Richaun Holmes,BGSU,0.571,0.527,151.3,9.7,17.4,13.6,6.6,13.5,2.1,9.5,21.6,-3.8,1.4,111.9,90.8,21,398.3,21.4,2014
Michael Rostampour,UNO,0.618,0.58,161.8,15.5,25.9,20.6,3.9,11.5,2.1,1.3,19.2,-3,1.8,127.7,97.2,30.5,274.9,21.4,2014
Ousmane Drame,QU,0.538,0.492,117.5,13.4,23.6,18.5,6.2,16.3,1.2,6.5,23.9,-6.2,1.4,109.6,99.8,9.8,367.3,21.4,2014
Alec Brown,UWGB,0.569,0.536,162.3,8.6,12.7,10.8,7,13.8,1,10.8,26.2,-4.9,1.3,110.4,93.8,16.6,338.9,21.4,2014
Daniel Trist,LC,0.573,0.545,124.1,13.2,18,15.7,13.4,17,0.8,0.9,32.8,-7,1.3,107,113,-6,210.6,21.4,2014
Nik Stauskas,UM,0.642,0.586,173.5,1.6,8.8,5.3,19,12,1,0.9,24.5,1,1.6,127.6,108.4,19.2,399,21.3,2014
Rayvonte Rice,U of I,0.525,0.481,145.5,4.5,17.9,11,11.6,9.4,3.2,1.2,27.6,-1.8,1.2,110,95.3,14.7,349.1,21.3,2014
Richard Carter,DU,0.548,0.485,148.9,2.1,10.4,6.3,29,14,3.5,0,31.1,0.2,1.4,110.6,103.6,6.9,294.5,21.3,2014
DaShaun Wiggins,PSU,0.562,0.481,151.4,3.4,12.1,7.8,13.5,10.4,2.7,0.2,30.1,-1.8,1.5,114.8,106.5,8.3,197.4,21.3,2014
Davon Usher,UD,0.583,0.54,155.7,4.2,13.5,8.8,9.7,10.9,2.7,1.1,24.9,-2.2,1.4,117.8,104.6,13.2,431.3,21.3,2014
Ryan Anderson,BC,0.565,0.495,149.5,10.2,19.6,15.1,11.2,13.3,1.6,2,26.5,-3.4,1.5,114.3,111.7,2.6,338.6,21.2,2014
Vince Hunter,UTEP,0.58,0.558,116.7,11.1,17.1,14.4,11.9,15.7,1.9,3.1,25.9,-4.5,1.6,111.3,92.6,18.7,302.8,21.2,2014
Dallin Bachynski,U of U,0.666,0.619,140.2,13.1,19.4,16.5,6.8,15,2,5.1,17.9,-2.8,1.7,129,93,36,204.8,21.2,2014
Manny Atkins,GSU,0.633,0.588,173,3.4,17.8,11,8.2,10,2.5,2.6,20.4,-1,1.5,124.7,100.2,24.5,396.6,21.2,2014
Andrew Smith,LIB,0.621,0.623,220,10.9,20.7,15.9,7.7,16.2,2.2,6.2,19.4,-3.8,1.5,117.4,99.8,17.5,258.9,21.2,2014
Tanner Plomb,USMA,0.585,0.549,163.3,4.5,21,12.5,13.4,12.8,1.3,1.3,25.8,-2.4,1.4,114.9,105.2,9.7,194,21.2,2014
Curtis Washington,GSU,0.657,0.656,128.5,10.1,20.6,15.6,1.3,9.1,0.7,12.8,15,-2.1,1.6,132.3,98.9,33.4,301,21.1,2014
Noah Vonleh,IU,0.604,0.56,172.4,10.8,27.3,19.4,4.9,18.6,1.9,5.4,21.4,-6.4,1.6,113.3,90.7,22.7,325.8,21.1,2014
Tim Rusthoven,W&M,0.612,0.59,125.1,8.9,14.4,11.7,16.5,15,0.8,3.3,25.4,-2.1,1.5,117.9,110.7,7.2,251,21.1,2014
Stephen Maxwell,CSUN,0.602,0.547,130,13.3,17.2,15.3,3.8,13.6,1.2,0.3,24.5,-5.4,1.5,119.1,110.5,8.6,415.6,21.1,2014
Brandon Clark,SCU,0.559,0.492,164.3,2.8,7.2,4.9,25.7,11.1,2.7,0.4,27.9,1.5,1.3,116.7,108.8,7.9,311.9,21.1,2014
Kendall Williams,UNM,0.593,0.52,161.1,2.6,8.5,5.8,28.7,12.9,2.7,0.2,23.1,3.8,1.5,124,101.3,22.7,417.5,21,2014
Jalen Riley,ETSU,0.534,0.437,152.4,3.2,10,6.6,19.2,10.8,2.4,0.9,32.9,-1.3,1.4,111.4,107.1,4.3,217.3,21,2014
D.J. Balentine,UE,0.579,0.508,167.9,1.6,6.7,4.3,27.8,11.5,0.9,0.4,31.3,0.7,1.4,116,112.7,3.4,380.4,21,2014
Jalen Billups,NKU,0.595,0.577,158.4,9.9,23.1,16.4,3.7,17.6,0.9,6.4,27.4,-8.3,1.4,105.4,108.9,-3.4,190.9,21,2014
Stacy Davis,PU,0.566,0.506,170,8.8,20.9,15.1,11.7,14.1,0.9,2.3,27.5,-4,1.4,112,106.1,6,326.1,21,2014
Kirk Van Slyke,ASU,0.628,0.578,174.2,7.6,14.3,11.1,7.6,12.2,1.4,4,22.6,-3.1,1.5,122,101.6,20.4,346.6,21,2014
Kruize Pinkins,USF,0.547,0.516,120.7,15.4,15.5,15.5,8.8,12,1.3,3.4,26.2,-3.3,1.4,115,104.8,10.2,283.1,21,2014
Jarvis Summers,UM,0.594,0.546,167.4,1.2,7.3,4.2,28.4,13.7,1.8,1.1,26.7,0.8,1.5,118.9,108,10.9,313.4,21,2014
Nikola Gajic,SFA,0.594,0.571,155.5,9.4,18.9,13.8,15.3,14.8,3.7,2.6,20.9,-0.9,1.4,120.5,91,29.5,301,20.9,2014
DeAndre Kane,ISU,0.561,0.532,151.6,4.5,16.4,10.7,30.8,16,2,0.8,25.6,2.9,1.4,113.8,101.2,12.6,518.8,20.9,2014
Okaro White,FSU,0.608,0.551,168.7,9,16.8,13.2,7,14.4,1.5,3.9,22.6,-4.2,1.5,119.9,97.8,22.1,364.8,20.9,2014
Darius Carter,WSU,0.561,0.524,116.5,9.3,18.8,14.2,4,6.1,1,5.1,21.6,-1.3,1.5,123.6,91.5,32.1,217.8,20.9,2014
Jabari Brown,MU,0.622,0.559,167.4,1.7,11.4,7,12.1,12.7,1,0.4,26,-2.9,1.6,123.7,107.8,15.9,376,20.9,2014
Kendall Gray,DESU,0.602,0.579,121.9,10.5,19.7,15.1,6.2,14.3,0.8,10.4,19.6,-3.6,1.6,116.3,100.2,16.1,343.8,20.9,2014
Jerome Hill,GWU,0.537,0.49,113.7,12.7,21.7,17,9.6,13,1.6,1.6,26.7,-3.9,1.4,110.5,99.8,10.7,333.4,20.9,2014
T.T. Carey,LONG,0.561,0.538,161.9,3.4,20.7,11.8,5.4,8.8,2.6,1.2,27.9,-3.1,1.2,109.5,111.3,-1.9,344,20.8,2014
Tony Wroblicky,AU,0.619,0.586,131.2,8.6,20.9,15.4,22.5,23.4,2.1,6.9,23.7,-3.5,1.5,108.7,91,17.7,387,20.8,2014
C.J. Wilcox,UW,0.598,0.556,171.7,2.3,10.5,6.4,15.4,9.9,1.7,2.8,24.6,0,1.3,122.1,108.5,13.5,364.8,20.8,2014
Khyle Marshall,BU,0.525,0.534,109,10,10,10,4.8,7.2,1.5,1.7,28.4,-2.7,1.3,109.9,103.5,6.4,243.1,20.8,2014
Markel Brown,OSU,0.591,0.541,162,3.5,12.9,8.4,16.9,10,1.6,3.1,23.1,0.9,1.5,121.8,99.3,22.5,423,20.8,2014
Steve Moundou-Missi,HAR,0.598,0.541,130.5,10.2,19.2,14.8,5.1,12.8,1.9,6,21.2,-3.6,1.5,119.6,90.5,29.1,280.9,20.8,2014
LaQuinton Ross,OSU,0.542,0.498,153.2,7.5,16.8,12.2,6.9,10.9,1.5,2.2,29,-4.1,1.3,109.2,92.4,16.8,319.8,20.8,2014
Brendan Lane,PU,0.573,0.563,152.6,8.6,19.9,14.5,10.4,13.9,0.8,8.6,23.4,-3.2,1.3,110.4,102.7,7.6,337.1,20.8,2014
Devin Oliver,DAY,0.594,0.552,164.3,9.3,21,15.2,15.8,12.5,1.8,1,20,0.4,1.4,124.9,99.4,25.4,416.6,20.8,2014
Nick Johnson,U of A,0.55,0.499,158.1,3,11.2,7.2,17.6,10.2,2.1,2,26.3,0.6,1.3,117.2,91.4,25.7,389.4,20.8,2014
Pendarvis Williams,NSU,0.612,0.572,167.9,4.1,13,8.6,16,11.3,2.6,1,21.3,0.4,1.4,126.8,105.4,21.4,391.5,20.8,2014
Rion Brown,UM,0.549,0.51,150.4,5.1,15.1,10.2,17.1,9.8,1.6,0.4,25.8,0,1.3,116.6,101.2,15.4,341.6,20.8,2014
Mamadou Ndiaye,UCI,0.64,0.707,113.3,10.2,21.5,16.3,2,21.2,0.4,15,19.5,-7.5,1.7,104.5,89,15.5,295.9,20.7,2014
Gene Teague,SHU,0.638,0.621,128.2,13.7,22.9,18.4,7.6,17.8,1.4,2.5,21.6,-5.1,1.7,118.1,100.2,17.8,280.8,20.7,2014
Cameron Clark,OU,0.549,0.507,169.6,5.2,16.7,10.9,8.5,8.4,2.1,1.5,26.8,-1.9,1.3,114.8,103.5,11.3,307,20.7,2014
Langston Hall,MER,0.577,0.513,164.1,1.5,9.4,5.7,32.9,15.7,2.7,0.5,24.4,4.3,1.4,120.4,99.3,21.2,415.3,20.7,2014
Omar Prewitt,W&M,0.593,0.546,157.2,5,17.9,11.6,16.7,15.2,2.3,2.1,25.4,-1.7,1.5,113.8,106.9,6.9,273.3,20.6,2014
Coty Clarke,U of A,0.556,0.494,168.2,6.7,20.2,13.5,20,13.5,3.7,2.4,20.9,1.1,1.3,117,90.4,26.6,309.9,20.6,2014
Brandon Goode,NSU,0.62,0.613,124.3,11.5,17.9,14.7,4.5,15.5,1,10.1,19.5,-4.6,1.4,117.3,102.7,14.6,346.8,20.6,2014
Roscoe Smith,UNLV,0.568,0.535,139.8,13.4,25.8,19.8,3.9,11.4,0.6,2.2,19.2,-3.1,1.4,119.2,93.2,26,367.5,20.6,2014
Richard Solomon,Cal,0.547,0.543,107.3,11,28.7,20,8.8,15.2,2.3,4.5,21.1,-3.2,1.4,107.9,92.8,15.1,365.9,20.6,2014
Patric Young,UF,0.557,0.541,113.7,12.2,16.3,14.3,6.7,11.3,1.6,4.5,22.9,-3,1.4,115.6,90.7,24.9,339,20.6,2014
Julian Norfleet,MSMU,0.557,0.517,153.9,1.4,9.2,5.1,37.1,16,2.7,0.8,28.2,2.1,1.3,112,110.3,1.7,359.8,20.6,2014
Jerami Grant,SU,0.547,0.496,117,9.2,17.4,13.2,9.5,9.5,1.7,2.5,21.2,-0.8,1.4,120.6,97.6,23,314,20.6,2014
Quinton Upshur,NAU,0.578,0.545,154.3,1.5,13.1,7.2,6.6,12.6,3.5,2.7,27.7,-4.8,1.4,112,103.9,8.2,249,20.6,2014
Antoine Mason,NU,0.541,0.479,145.4,2.7,8.3,5.3,9.9,10.4,1.7,0.4,32.6,-4.2,1.4,110.6,113.8,-3.2,307.1,20.5,2014
Terran Petteway,UNL,0.553,0.482,157.1,3.4,14.5,9,13.4,14.4,1.8,2.8,32.5,-5.4,1.4,105.3,99.7,5.6,271.8,20.5,2014
Ethan Jacobs,CU,0.619,0.597,171.1,4.3,19.3,12.2,6.8,12.5,0.6,3.6,26.8,-4.1,1.4,112.1,103.7,8.4,216.3,20.5,2014
Jarred Shaw,USU,0.521,0.483,126.5,8.6,26.8,17.9,8.4,12.2,0.5,4.5,30.9,-5,1.2,103,101.5,1.5,254.4,20.5,2014
Dave Dudzinski,HC,0.549,0.501,157.8,10.3,19.8,15,5.1,12.2,1.4,2.7,27.3,-5,1.3,109.8,100.5,9.4,334.4,20.5,2014
Isaiah Sykes,UCF,0.504,0.489,139,9.8,15.4,12.5,25.3,17.7,3.1,0.5,31.4,-4.1,1.2,101.6,103.9,-2.3,323.8,20.5,2014
William Davis II,UCI,0.585,0.567,123,11.3,16.1,13.9,6.3,12.7,1.2,3.8,21.9,-3.5,1.4,114.7,96.1,18.7,295.5,20.5,2014
